time,measurement,value,field,type,device
2021-09-14 15:45:27:9800,sensor,887,a0,adc,NXSCK
2021-09-14 15:45:27:9800,sensor,115,a1,adc,NXSCK
2021-09-14 15:45:27:9800,sensor,193,a2,adc,NXSCK
2021-09-14 15:45:28:0010,IMU,105,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:28:0010,IMU,-900,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:28:0010,IMU,364,az,acceleration,NXSAMPLEX
2021-09-14 15:45:28:0390,IMU,-130,ax,acceleration,NXSCK
2021-09-14 15:45:28:0390,IMU,-435,ay,acceleration,NXSCK
2021-09-14 15:45:28:0390,IMU,892,az,acceleration,NXSCK
2021-09-14 15:45:28:0610,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:28:0610,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:28:0610,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:28:1210,IMU,-2154,mx,magnet,NXSAMPLEX
2021-09-14 15:45:28:1210,IMU,752,my,magnet,NXSAMPLEX
2021-09-14 15:45:28:1210,IMU,-4968,mz,magnet,NXSAMPLEX
2021-09-14 15:45:28:1830,sensor,432,a0,adc,NXSAMPLEX
2021-09-14 15:45:28:1830,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 15:45:28:1830,sensor,74,a2,adc,NXSAMPLEX
2021-09-14 15:45:28:2420,IMU,106,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:28:2420,IMU,-904,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:28:2420,IMU,366,az,acceleration,NXSAMPLEX
2021-09-14 15:45:28:2490,IMU,6,gx,gyration,NXSCK
2021-09-14 15:45:28:2490,IMU,-16,gy,gyration,NXSCK
2021-09-14 15:45:28:2490,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:28:3020,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:28:3020,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:28:3020,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:28:3090,sensor,888,a0,adc,NXSCK
2021-09-14 15:45:28:3090,sensor,115,a1,adc,NXSCK
2021-09-14 15:45:28:3090,sensor,189,a2,adc,NXSCK
2021-09-14 15:45:28:3620,IMU,-2138,mx,magnet,NXSAMPLEX
2021-09-14 15:45:28:3620,IMU,767,my,magnet,NXSAMPLEX
2021-09-14 15:45:28:3620,IMU,-4962,mz,magnet,NXSAMPLEX
2021-09-14 15:45:28:3690,IMU,-130,ax,acceleration,NXSCK
2021-09-14 15:45:28:3690,IMU,-434,ay,acceleration,NXSCK
2021-09-14 15:45:28:3690,IMU,894,az,acceleration,NXSCK
2021-09-14 15:45:28:4220,sensor,431,a0,adc,NXSAMPLEX
2021-09-14 15:45:28:4220,sensor,3,a1,adc,NXSAMPLEX
2021-09-14 15:45:28:4220,sensor,70,a2,adc,NXSAMPLEX
2021-09-14 15:45:28:4510,IMU,6,gx,gyration,NXSCK
2021-09-14 15:45:28:4510,IMU,-16,gy,gyration,NXSCK
2021-09-14 15:45:28:4510,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:28:4820,IMU,105,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:28:4820,IMU,-911,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:28:4820,IMU,367,az,acceleration,NXSAMPLEX
2021-09-14 15:45:28:5190,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:28:5190,IMU,70,my,magnet,NXSCK
2021-09-14 15:45:28:5190,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:45:28:5420,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:28:5420,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:28:5420,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:28:6040,IMU,-2165,mx,magnet,NXSAMPLEX
2021-09-14 15:45:28:6040,IMU,772,my,magnet,NXSAMPLEX
2021-09-14 15:45:28:6040,IMU,-4949,mz,magnet,NXSAMPLEX
2021-09-14 15:45:28:6120,sensor,896,a0,adc,NXSCK
2021-09-14 15:45:28:6120,sensor,121,a1,adc,NXSCK
2021-09-14 15:45:28:6120,sensor,187,a2,adc,NXSCK
2021-09-14 15:45:28:6620,sensor,429,a0,adc,NXSAMPLEX
2021-09-14 15:45:28:6620,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 15:45:28:6620,sensor,116,a2,adc,NXSAMPLEX
2021-09-14 15:45:28:6850,IMU,-131,ax,acceleration,NXSCK
2021-09-14 15:45:28:6850,IMU,-436,ay,acceleration,NXSCK
2021-09-14 15:45:28:6850,IMU,892,az,acceleration,NXSCK
2021-09-14 15:45:28:7210,IMU,103,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:28:7210,IMU,-904,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:28:7210,IMU,364,az,acceleration,NXSAMPLEX
2021-09-14 15:45:28:7290,IMU,5,gx,gyration,NXSCK
2021-09-14 15:45:28:7290,IMU,-16,gy,gyration,NXSCK
2021-09-14 15:45:28:7290,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:28:7890,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:28:7890,IMU,70,my,magnet,NXSCK
2021-09-14 15:45:28:7890,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:45:28:8130,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:28:8130,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:28:8130,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:28:8730,IMU,-2142,mx,magnet,NXSAMPLEX
2021-09-14 15:45:28:8730,IMU,776,my,magnet,NXSAMPLEX
2021-09-14 15:45:28:8730,IMU,-4907,mz,magnet,NXSAMPLEX
2021-09-14 15:45:28:8810,sensor,890,a0,adc,NXSCK
2021-09-14 15:45:28:8810,sensor,114,a1,adc,NXSCK
2021-09-14 15:45:28:8810,sensor,194,a2,adc,NXSCK
2021-09-14 15:45:28:9320,sensor,425,a0,adc,NXSAMPLEX
2021-09-14 15:45:28:9320,sensor,8,a1,adc,NXSAMPLEX
2021-09-14 15:45:28:9320,sensor,84,a2,adc,NXSAMPLEX
2021-09-14 15:45:28:9560,IMU,-130,ax,acceleration,NXSCK
2021-09-14 15:45:28:9560,IMU,-435,ay,acceleration,NXSCK
2021-09-14 15:45:28:9560,IMU,892,az,acceleration,NXSCK
2021-09-14 15:45:28:9910,IMU,105,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:28:9910,IMU,-906,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:28:9910,IMU,367,az,acceleration,NXSAMPLEX
2021-09-14 15:45:29:0290,IMU,5,gx,gyration,NXSCK
2021-09-14 15:45:29:0290,IMU,-15,gy,gyration,NXSCK
2021-09-14 15:45:29:0290,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:29:0510,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:29:0510,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:29:0510,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:29:0890,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:29:0890,IMU,69,my,magnet,NXSCK
2021-09-14 15:45:29:0890,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:45:29:1120,IMU,-2140,mx,magnet,NXSAMPLEX
2021-09-14 15:45:29:1120,IMU,774,my,magnet,NXSAMPLEX
2021-09-14 15:45:29:1120,IMU,-4893,mz,magnet,NXSAMPLEX
2021-09-14 15:45:29:1730,sensor,433,a0,adc,NXSAMPLEX
2021-09-14 15:45:29:1730,sensor,8,a1,adc,NXSAMPLEX
2021-09-14 15:45:29:1730,sensor,67,a2,adc,NXSAMPLEX
2021-09-14 15:45:29:2110,sensor,895,a0,adc,NXSCK
2021-09-14 15:45:29:2110,sensor,120,a1,adc,NXSCK
2021-09-14 15:45:29:2110,sensor,194,a2,adc,NXSCK
2021-09-14 15:45:29:2350,IMU,105,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:29:2350,IMU,-903,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:29:2350,IMU,365,az,acceleration,NXSAMPLEX
2021-09-14 15:45:29:2910,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:29:2910,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:29:2910,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:29:3290,IMU,6,gx,gyration,NXSCK
2021-09-14 15:45:29:3290,IMU,-15,gy,gyration,NXSCK
2021-09-14 15:45:29:3290,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:29:3520,IMU,-2133,mx,magnet,NXSAMPLEX
2021-09-14 15:45:29:3520,IMU,722,my,magnet,NXSAMPLEX
2021-09-14 15:45:29:3520,IMU,-4904,mz,magnet,NXSAMPLEX
2021-09-14 15:45:29:3910,sensor,895,a0,adc,NXSCK
2021-09-14 15:45:29:3910,sensor,120,a1,adc,NXSCK
2021-09-14 15:45:29:3910,sensor,192,a2,adc,NXSCK
2021-09-14 15:45:29:4280,sensor,434,a0,adc,NXSAMPLEX
2021-09-14 15:45:29:4280,sensor,6,a1,adc,NXSAMPLEX
2021-09-14 15:45:29:4280,sensor,120,a2,adc,NXSAMPLEX
2021-09-14 15:45:29:4490,IMU,-129,ax,acceleration,NXSCK
2021-09-14 15:45:29:4490,IMU,-435,ay,acceleration,NXSCK
2021-09-14 15:45:29:4490,IMU,892,az,acceleration,NXSCK
2021-09-14 15:45:29:4710,IMU,105,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:29:4710,IMU,-906,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:29:4710,IMU,367,az,acceleration,NXSAMPLEX
2021-09-14 15:45:29:5310,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:29:5310,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:29:5310,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:29:5390,IMU,6,gx,gyration,NXSCK
2021-09-14 15:45:29:5390,IMU,-16,gy,gyration,NXSCK
2021-09-14 15:45:29:5390,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:29:5930,IMU,-2175,mx,magnet,NXSAMPLEX
2021-09-14 15:45:29:5930,IMU,764,my,magnet,NXSAMPLEX
2021-09-14 15:45:29:5930,IMU,-4948,mz,magnet,NXSAMPLEX
2021-09-14 15:45:29:6000,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:29:6000,IMU,69,my,magnet,NXSCK
2021-09-14 15:45:29:6000,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:45:29:6530,sensor,426,a0,adc,NXSAMPLEX
2021-09-14 15:45:29:6530,sensor,11,a1,adc,NXSAMPLEX
2021-09-14 15:45:29:6530,sensor,48,a2,adc,NXSAMPLEX
2021-09-14 15:45:29:7120,IMU,105,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:29:7120,IMU,-907,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:29:7120,IMU,365,az,acceleration,NXSAMPLEX
2021-09-14 15:45:29:7190,sensor,891,a0,adc,NXSCK
2021-09-14 15:45:29:7190,sensor,120,a1,adc,NXSCK
2021-09-14 15:45:29:7190,sensor,194,a2,adc,NXSCK
2021-09-14 15:45:29:7710,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:29:7710,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:29:7710,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:29:8330,IMU,-2169,mx,magnet,NXSAMPLEX
2021-09-14 15:45:29:8330,IMU,784,my,magnet,NXSAMPLEX
2021-09-14 15:45:29:8330,IMU,-4911,mz,magnet,NXSAMPLEX
2021-09-14 15:45:29:8940,sensor,433,a0,adc,NXSAMPLEX
2021-09-14 15:45:29:8940,sensor,10,a1,adc,NXSAMPLEX
2021-09-14 15:45:29:8940,sensor,103,a2,adc,NXSAMPLEX
2021-09-14 15:45:29:9500,IMU,6,gx,gyration,NXSCK
2021-09-14 15:45:29:9500,IMU,-16,gy,gyration,NXSCK
2021-09-14 15:45:29:9500,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:29:9530,IMU,105,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:29:9530,IMU,-907,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:29:9530,IMU,365,az,acceleration,NXSAMPLEX
2021-09-14 15:45:29:9890,IMU,-130,ax,acceleration,NXSCK
2021-09-14 15:45:29:9890,IMU,-435,ay,acceleration,NXSCK
2021-09-14 15:45:29:9890,IMU,892,az,acceleration,NXSCK
2021-09-14 15:45:30:0110,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:30:0110,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:30:0110,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:30:0710,IMU,-2156,mx,magnet,NXSAMPLEX
2021-09-14 15:45:30:0710,IMU,775,my,magnet,NXSAMPLEX
2021-09-14 15:45:30:0710,IMU,-4888,mz,magnet,NXSAMPLEX
2021-09-14 15:45:30:1090,IMU,6,gx,gyration,NXSCK
2021-09-14 15:45:30:1090,IMU,-16,gy,gyration,NXSCK
2021-09-14 15:45:30:1090,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:30:1320,sensor,433,a0,adc,NXSAMPLEX
2021-09-14 15:45:30:1320,sensor,10,a1,adc,NXSAMPLEX
2021-09-14 15:45:30:1320,sensor,73,a2,adc,NXSAMPLEX
2021-09-14 15:45:30:1700,sensor,892,a0,adc,NXSCK
2021-09-14 15:45:30:1700,sensor,119,a1,adc,NXSCK
2021-09-14 15:45:30:1700,sensor,196,a2,adc,NXSCK
2021-09-14 15:45:30:1910,IMU,105,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:30:1910,IMU,-905,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:30:1910,IMU,367,az,acceleration,NXSAMPLEX
2021-09-14 15:45:30:2300,IMU,-131,ax,acceleration,NXSCK
2021-09-14 15:45:30:2300,IMU,-436,ay,acceleration,NXSCK
2021-09-14 15:45:30:2300,IMU,892,az,acceleration,NXSCK
2021-09-14 15:45:30:2510,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:30:2510,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:30:2510,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:30:2890,IMU,6,gx,gyration,NXSCK
2021-09-14 15:45:30:2890,IMU,-15,gy,gyration,NXSCK
2021-09-14 15:45:30:2890,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:30:3120,IMU,-2206,mx,magnet,NXSAMPLEX
2021-09-14 15:45:30:3120,IMU,774,my,magnet,NXSAMPLEX
2021-09-14 15:45:30:3120,IMU,-4939,mz,magnet,NXSAMPLEX
2021-09-14 15:45:30:3500,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:30:3500,IMU,69,my,magnet,NXSCK
2021-09-14 15:45:30:3500,IMU,-15,mz,magnet,NXSCK
2021-09-14 15:45:30:3730,sensor,428,a0,adc,NXSAMPLEX
2021-09-14 15:45:30:3730,sensor,1,a1,adc,NXSAMPLEX
2021-09-14 15:45:30:3730,sensor,72,a2,adc,NXSAMPLEX
2021-09-14 15:45:30:4320,IMU,104,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:30:4320,IMU,-902,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:30:4320,IMU,365,az,acceleration,NXSAMPLEX
2021-09-14 15:45:30:4390,sensor,894,a0,adc,NXSCK
2021-09-14 15:45:30:4390,sensor,116,a1,adc,NXSCK
2021-09-14 15:45:30:4390,sensor,187,a2,adc,NXSCK
2021-09-14 15:45:30:4910,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:30:4910,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:30:4910,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:30:5520,IMU,-2150,mx,magnet,NXSAMPLEX
2021-09-14 15:45:30:5520,IMU,819,my,magnet,NXSAMPLEX
2021-09-14 15:45:30:5520,IMU,-4905,mz,magnet,NXSAMPLEX
2021-09-14 15:45:30:5590,IMU,-131,ax,acceleration,NXSCK
2021-09-14 15:45:30:5590,IMU,-434,ay,acceleration,NXSCK
2021-09-14 15:45:30:5590,IMU,892,az,acceleration,NXSCK
2021-09-14 15:45:30:6130,sensor,429,a0,adc,NXSAMPLEX
2021-09-14 15:45:30:6130,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 15:45:30:6130,sensor,128,a2,adc,NXSAMPLEX
2021-09-14 15:45:30:6480,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:30:6480,IMU,69,my,magnet,NXSCK
2021-09-14 15:45:30:6480,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:45:30:6720,IMU,105,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:30:6720,IMU,-907,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:30:6720,IMU,366,az,acceleration,NXSAMPLEX
2021-09-14 15:45:30:6790,sensor,900,a0,adc,NXSCK
2021-09-14 15:45:30:6790,sensor,113,a1,adc,NXSCK
2021-09-14 15:45:30:6790,sensor,190,a2,adc,NXSCK
2021-09-14 15:45:30:7620,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:30:7620,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:30:7620,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:30:8230,IMU,-2188,mx,magnet,NXSAMPLEX
2021-09-14 15:45:30:8230,IMU,806,my,magnet,NXSAMPLEX
2021-09-14 15:45:30:8230,IMU,-4942,mz,magnet,NXSAMPLEX
2021-09-14 15:45:30:8300,IMU,-130,ax,acceleration,NXSCK
2021-09-14 15:45:30:8300,IMU,-434,ay,acceleration,NXSCK
2021-09-14 15:45:30:8300,IMU,893,az,acceleration,NXSCK
2021-09-14 15:45:30:8830,sensor,427,a0,adc,NXSAMPLEX
2021-09-14 15:45:30:8830,sensor,3,a1,adc,NXSAMPLEX
2021-09-14 15:45:30:8830,sensor,79,a2,adc,NXSAMPLEX
2021-09-14 15:45:30:9420,IMU,104,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:30:9420,IMU,-904,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:30:9420,IMU,363,az,acceleration,NXSAMPLEX
2021-09-14 15:45:30:9490,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:30:9490,IMU,69,my,magnet,NXSCK
2021-09-14 15:45:30:9490,IMU,-17,mz,magnet,NXSCK
2021-09-14 15:45:31:0020,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:31:0020,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:31:0020,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:31:0100,IMU,-132,ax,acceleration,NXSCK
2021-09-14 15:45:31:0100,IMU,-434,ay,acceleration,NXSCK
2021-09-14 15:45:31:0100,IMU,893,az,acceleration,NXSCK
2021-09-14 15:45:31:0620,IMU,-2182,mx,magnet,NXSAMPLEX
2021-09-14 15:45:31:0620,IMU,797,my,magnet,NXSAMPLEX
2021-09-14 15:45:31:0620,IMU,-4919,mz,magnet,NXSAMPLEX
2021-09-14 15:45:31:1220,sensor,429,a0,adc,NXSAMPLEX
2021-09-14 15:45:31:1220,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 15:45:31:1220,sensor,67,a2,adc,NXSAMPLEX
2021-09-14 15:45:31:1820,IMU,106,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:31:1820,IMU,-908,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:31:1820,IMU,367,az,acceleration,NXSAMPLEX
2021-09-14 15:45:31:2410,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:31:2410,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:31:2410,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:31:2800,IMU,6,gx,gyration,NXSCK
2021-09-14 15:45:31:2800,IMU,-16,gy,gyration,NXSCK
2021-09-14 15:45:31:2800,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:31:3010,IMU,-2162,mx,magnet,NXSAMPLEX
2021-09-14 15:45:31:3010,IMU,777,my,magnet,NXSAMPLEX
2021-09-14 15:45:31:3010,IMU,-4963,mz,magnet,NXSAMPLEX
2021-09-14 15:45:31:3390,IMU,-131,ax,acceleration,NXSCK
2021-09-14 15:45:31:3390,IMU,-435,ay,acceleration,NXSCK
2021-09-14 15:45:31:3390,IMU,891,az,acceleration,NXSCK
2021-09-14 15:45:31:3620,sensor,430,a0,adc,NXSAMPLEX
2021-09-14 15:45:31:3620,sensor,10,a1,adc,NXSAMPLEX
2021-09-14 15:45:31:3620,sensor,111,a2,adc,NXSAMPLEX
2021-09-14 15:45:31:4210,IMU,104,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:31:4210,IMU,-907,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:31:4210,IMU,365,az,acceleration,NXSAMPLEX
2021-09-14 15:45:31:4840,IMU,8,gx,gyration,NXSAMPLEX
2021-09-14 15:45:31:4840,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:31:4840,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:31:5410,IMU,-2157,mx,magnet,NXSAMPLEX
2021-09-14 15:45:31:5410,IMU,788,my,magnet,NXSAMPLEX
2021-09-14 15:45:31:5410,IMU,-4900,mz,magnet,NXSAMPLEX
2021-09-14 15:45:31:6010,sensor,432,a0,adc,NXSAMPLEX
2021-09-14 15:45:31:6010,sensor,9,a1,adc,NXSAMPLEX
2021-09-14 15:45:31:6010,sensor,53,a2,adc,NXSAMPLEX
2021-09-14 15:45:31:6110,IMU,6,gx,gyration,NXSCK
2021-09-14 15:45:31:6110,IMU,-16,gy,gyration,NXSCK
2021-09-14 15:45:31:6110,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:31:6610,IMU,104,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:31:6610,IMU,-909,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:31:6610,IMU,366,az,acceleration,NXSAMPLEX
2021-09-14 15:45:31:7210,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:31:7210,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:31:7210,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:31:7590,IMU,-131,ax,acceleration,NXSCK
2021-09-14 15:45:31:7590,IMU,-434,ay,acceleration,NXSCK
2021-09-14 15:45:31:7590,IMU,893,az,acceleration,NXSCK
2021-09-14 15:45:31:8120,IMU,-2151,mx,magnet,NXSAMPLEX
2021-09-14 15:45:31:8120,IMU,763,my,magnet,NXSAMPLEX
2021-09-14 15:45:31:8120,IMU,-4932,mz,magnet,NXSAMPLEX
2021-09-14 15:45:31:8200,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:31:8200,IMU,69,my,magnet,NXSCK
2021-09-14 15:45:31:8200,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:45:31:8730,sensor,424,a0,adc,NXSAMPLEX
2021-09-14 15:45:31:8730,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 15:45:31:8730,sensor,105,a2,adc,NXSAMPLEX
2021-09-14 15:45:31:9320,IMU,105,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:31:9320,IMU,-913,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:31:9320,IMU,368,az,acceleration,NXSAMPLEX
2021-09-14 15:45:31:9930,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:31:9930,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:31:9930,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:32:0520,IMU,-2149,mx,magnet,NXSAMPLEX
2021-09-14 15:45:32:0520,IMU,786,my,magnet,NXSAMPLEX
2021-09-14 15:45:32:0520,IMU,-4990,mz,magnet,NXSAMPLEX
2021-09-14 15:45:32:1130,sensor,427,a0,adc,NXSAMPLEX
2021-09-14 15:45:32:1130,sensor,6,a1,adc,NXSAMPLEX
2021-09-14 15:45:32:1130,sensor,115,a2,adc,NXSAMPLEX
2021-09-14 15:45:32:1490,sensor,884,a0,adc,NXSCK
2021-09-14 15:45:32:1490,sensor,120,a1,adc,NXSCK
2021-09-14 15:45:32:1490,sensor,191,a2,adc,NXSCK
2021-09-14 15:45:32:1710,IMU,107,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:32:1710,IMU,-912,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:32:1710,IMU,364,az,acceleration,NXSAMPLEX
2021-09-14 15:45:32:2310,IMU,8,gx,gyration,NXSAMPLEX
2021-09-14 15:45:32:2310,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:32:2310,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:32:2920,IMU,-2163,mx,magnet,NXSAMPLEX
2021-09-14 15:45:32:2920,IMU,783,my,magnet,NXSAMPLEX
2021-09-14 15:45:32:2920,IMU,-4928,mz,magnet,NXSAMPLEX
2021-09-14 15:45:32:3530,sensor,429,a0,adc,NXSAMPLEX
2021-09-14 15:45:32:3530,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 15:45:32:3530,sensor,45,a2,adc,NXSAMPLEX
2021-09-14 15:45:32:4120,IMU,101,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:32:4120,IMU,-884,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:32:4120,IMU,351,az,acceleration,NXSAMPLEX
2021-09-14 15:45:32:4720,IMU,6,gx,gyration,NXSAMPLEX
2021-09-14 15:45:32:4720,IMU,-14,gy,gyration,NXSAMPLEX
2021-09-14 15:45:32:4720,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:32:5330,IMU,-2144,mx,magnet,NXSAMPLEX
2021-09-14 15:45:32:5330,IMU,791,my,magnet,NXSAMPLEX
2021-09-14 15:45:32:5330,IMU,-4958,mz,magnet,NXSAMPLEX
2021-09-14 15:45:32:5930,sensor,431,a0,adc,NXSAMPLEX
2021-09-14 15:45:32:5930,sensor,9,a1,adc,NXSAMPLEX
2021-09-14 15:45:32:5930,sensor,103,a2,adc,NXSAMPLEX
2021-09-14 15:45:32:6520,IMU,107,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:32:6520,IMU,-927,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:32:6520,IMU,372,az,acceleration,NXSAMPLEX
2021-09-14 15:45:32:7120,IMU,8,gx,gyration,NXSAMPLEX
2021-09-14 15:45:32:7120,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:32:7120,IMU,-12,gz,gyration,NXSAMPLEX
2021-09-14 15:45:32:7200,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:32:7200,IMU,69,my,magnet,NXSCK
2021-09-14 15:45:32:7200,IMU,-15,mz,magnet,NXSCK
2021-09-14 15:45:32:7730,IMU,-2173,mx,magnet,NXSAMPLEX
2021-09-14 15:45:32:7730,IMU,756,my,magnet,NXSAMPLEX
2021-09-14 15:45:32:7730,IMU,-5010,mz,magnet,NXSAMPLEX
2021-09-14 15:45:32:7800,IMU,-130,ax,acceleration,NXSCK
2021-09-14 15:45:32:7800,IMU,-437,ay,acceleration,NXSCK
