#,firmware,0.0.1,
#,devices,NXSCK,
#,product types,SOCK,
#,data,1.0.0
#,username,Basdeo05
#,platform,iOS

time,measurement,value,field,type,device
2021-09-14 13:22:46:9840,IMU,6,mz,magnet,NXSCK
2021-09-14 13:22:47:0440,sensor,13,a0,adc,NXSCK
2021-09-14 13:22:47:0440,sensor,273,a1,adc,NXSCK
2021-09-14 13:22:47:0440,sensor,147,a2,adc,NXSCK
2021-09-14 13:22:47:1340,IMU,-580,ax,acceleration,NXSCK
2021-09-14 13:22:47:1340,IMU,-494,ay,acceleration,NXSCK
2021-09-14 13:22:47:1340,IMU,396,az,acceleration,NXSCK
2021-09-14 13:22:47:1940,IMU,106,gx,gyration,NXSCK
2021-09-14 13:22:47:1940,IMU,-229,gy,gyration,NXSCK
2021-09-14 13:22:47:1940,IMU,-81,gz,gyration,NXSCK
2021-09-14 13:22:47:2540,IMU,-10,mx,magnet,NXSCK
2021-09-14 13:22:47:2540,IMU,85,my,magnet,NXSCK
2021-09-14 13:22:47:2540,IMU,7,mz,magnet,NXSCK
2021-09-14 13:22:47:3140,sensor,34,a0,adc,NXSCK
2021-09-14 13:22:47:3140,sensor,211,a1,adc,NXSCK
2021-09-14 13:22:47:3140,sensor,93,a2,adc,NXSCK
2021-09-14 13:22:47:3760,IMU,-89,ax,acceleration,NXSCK
2021-09-14 13:22:47:3760,IMU,-807,ay,acceleration,NXSCK
2021-09-14 13:22:47:3760,IMU,647,az,acceleration,NXSCK
2021-09-14 13:22:47:4350,IMU,47,gx,gyration,NXSCK
2021-09-14 13:22:47:4350,IMU,-38,gy,gyration,NXSCK
2021-09-14 13:22:47:4350,IMU,-18,gz,gyration,NXSCK
2021-09-14 13:22:47:5240,IMU,-21,mx,magnet,NXSCK
2021-09-14 13:22:47:5240,IMU,87,my,magnet,NXSCK
2021-09-14 13:22:47:5240,IMU,1,mz,magnet,NXSCK
2021-09-14 13:22:47:6140,sensor,81,a0,adc,NXSCK
2021-09-14 13:22:47:6140,sensor,271,a1,adc,NXSCK
2021-09-14 13:22:47:6140,sensor,77,a2,adc,NXSCK
2021-09-14 13:22:47:6740,IMU,-166,ax,acceleration,NXSCK
2021-09-14 13:22:47:6740,IMU,-707,ay,acceleration,NXSCK
2021-09-14 13:22:47:6740,IMU,697,az,acceleration,NXSCK
2021-09-14 13:22:47:7350,IMU,-17,gx,gyration,NXSCK
2021-09-14 13:22:47:7350,IMU,3,gy,gyration,NXSCK
2021-09-14 13:22:47:7350,IMU,6,gz,gyration,NXSCK
2021-09-14 13:22:47:7950,IMU,-20,mx,magnet,NXSCK
2021-09-14 13:22:47:7950,IMU,84,my,magnet,NXSCK
2021-09-14 13:22:47:7950,IMU,2,mz,magnet,NXSCK
2021-09-14 13:22:47:8550,sensor,28,a0,adc,NXSCK
2021-09-14 13:22:47:8550,sensor,141,a1,adc,NXSCK
2021-09-14 13:22:47:8550,sensor,112,a2,adc,NXSCK
2021-09-14 13:22:47:9440,IMU,-333,ax,acceleration,NXSCK
2021-09-14 13:22:47:9440,IMU,-726,ay,acceleration,NXSCK
2021-09-14 13:22:47:9440,IMU,788,az,acceleration,NXSCK
2021-09-14 13:22:48:0030,IMU,-76,gx,gyration,NXSCK
2021-09-14 13:22:48:0030,IMU,29,gy,gyration,NXSCK
2021-09-14 13:22:48:0030,IMU,-43,gz,gyration,NXSCK
2021-09-14 13:22:48:0650,IMU,-17,mx,magnet,NXSCK
2021-09-14 13:22:48:0650,IMU,83,my,magnet,NXSCK
2021-09-14 13:22:48:0650,IMU,2,mz,magnet,NXSCK
2021-09-14 13:22:48:1240,sensor,24,a0,adc,NXSCK
2021-09-14 13:22:48:1240,sensor,296,a1,adc,NXSCK
2021-09-14 13:22:48:1240,sensor,277,a2,adc,NXSCK
2021-09-14 13:22:48:2140,IMU,-328,ax,acceleration,NXSCK
2021-09-14 13:22:48:2140,IMU,-78,ay,acceleration,NXSCK
2021-09-14 13:22:48:2140,IMU,822,az,acceleration,NXSCK
2021-09-14 13:22:48:3350,IMU,-13,mx,magnet,NXSCK
2021-09-14 13:22:48:3350,IMU,78,my,magnet,NXSCK
2021-09-14 13:22:48:3350,IMU,6,mz,magnet,NXSCK
2021-09-14 13:22:48:3950,sensor,15,a0,adc,NXSCK
2021-09-14 13:22:48:3950,sensor,315,a1,adc,NXSCK
2021-09-14 13:22:48:3950,sensor,211,a2,adc,NXSCK
2021-09-14 13:22:48:4550,IMU,-346,ax,acceleration,NXSCK
2021-09-14 13:22:48:4550,IMU,-1030,ay,acceleration,NXSCK
2021-09-14 13:22:48:4550,IMU,660,az,acceleration,NXSCK
2021-09-14 13:22:48:5450,IMU,-59,gx,gyration,NXSCK
2021-09-14 13:22:48:5450,IMU,-35,gy,gyration,NXSCK
2021-09-14 13:22:48:5450,IMU,-7,gz,gyration,NXSCK
2021-09-14 13:22:48:6350,IMU,-9,mx,magnet,NXSCK
2021-09-14 13:22:48:6350,IMU,89,my,magnet,NXSCK
2021-09-14 13:22:48:6350,IMU,7,mz,magnet,NXSCK
2021-09-14 13:22:48:7860,sensor,182,a0,adc,NXSCK
2021-09-14 13:22:48:7860,sensor,676,a1,adc,NXSCK
2021-09-14 13:22:48:7860,sensor,151,a2,adc,NXSCK
2021-09-14 13:22:48:8760,IMU,50,gx,gyration,NXSCK
2021-09-14 13:22:48:8760,IMU,-44,gy,gyration,NXSCK
2021-09-14 13:22:48:8760,IMU,-17,gz,gyration,NXSCK
2021-09-14 13:22:48:9360,IMU,-13,mx,magnet,NXSCK
2021-09-14 13:22:48:9360,IMU,92,my,magnet,NXSCK
2021-09-14 13:22:48:9360,IMU,5,mz,magnet,NXSCK
2021-09-14 13:22:49:0240,sensor,181,a0,adc,NXSCK
2021-09-14 13:22:49:0240,sensor,265,a1,adc,NXSCK
2021-09-14 13:22:49:0240,sensor,143,a2,adc,NXSCK
2021-09-14 13:22:49:0840,environment,31.51,temp,device,NXSCK
2021-09-14 13:22:49:0840,environment,46.14,hum,device,NXSCK
2021-09-14 13:22:49:0840,environment,-84.57,alt,device,NXSCK
2021-09-14 13:22:49:1440,IMU,-191,ax,acceleration,NXSCK
2021-09-14 13:22:49:1440,IMU,-560,ay,acceleration,NXSCK
2021-09-14 13:22:49:1440,IMU,770,az,acceleration,NXSCK
2021-09-14 13:22:49:2040,IMU,19,gx,gyration,NXSCK
2021-09-14 13:22:49:2040,IMU,-38,gy,gyration,NXSCK
2021-09-14 13:22:49:2040,IMU,-5,gz,gyration,NXSCK
2021-09-14 13:22:49:3560,IMU,-17,mx,magnet,NXSCK
2021-09-14 13:22:49:3560,IMU,81,my,magnet,NXSCK
2021-09-14 13:22:49:3560,IMU,3,mz,magnet,NXSCK
2021-09-14 13:22:49:4430,IMU,-224,ax,acceleration,NXSCK
2021-09-14 13:22:49:4430,IMU,-679,ay,acceleration,NXSCK
2021-09-14 13:22:49:4430,IMU,792,az,acceleration,NXSCK
2021-09-14 13:22:49:5050,IMU,-58,gx,gyration,NXSCK
2021-09-14 13:22:49:5050,IMU,-11,gy,gyration,NXSCK
2021-09-14 13:22:49:5050,IMU,-30,gz,gyration,NXSCK
2021-09-14 13:22:49:5640,IMU,-18,mx,magnet,NXSCK
2021-09-14 13:22:49:5640,IMU,84,my,magnet,NXSCK
2021-09-14 13:22:49:5640,IMU,3,mz,magnet,NXSCK
2021-09-14 13:22:49:6250,sensor,817,a0,adc,NXSCK
2021-09-14 13:22:49:6250,sensor,249,a1,adc,NXSCK
2021-09-14 13:22:49:6250,sensor,212,a2,adc,NXSCK
2021-09-14 13:22:49:6850,IMU,-101,ax,acceleration,NXSCK
2021-09-14 13:22:49:6850,IMU,-732,ay,acceleration,NXSCK
2021-09-14 13:22:49:6850,IMU,692,az,acceleration,NXSCK
2021-09-14 13:22:49:7450,IMU,6,gx,gyration,NXSCK
2021-09-14 13:22:49:7450,IMU,-16,gy,gyration,NXSCK
2021-09-14 13:22:49:7450,IMU,-9,gz,gyration,NXSCK
2021-09-14 13:22:49:8350,IMU,-18,mx,magnet,NXSCK
2021-09-14 13:22:49:8350,IMU,88,my,magnet,NXSCK
2021-09-14 13:22:49:8350,IMU,3,mz,magnet,NXSCK
2021-09-14 13:22:49:8960,sensor,305,a0,adc,NXSCK
2021-09-14 13:22:49:8960,sensor,308,a1,adc,NXSCK
2021-09-14 13:22:49:8960,sensor,274,a2,adc,NXSCK
2021-09-14 13:22:49:9850,IMU,-152,ax,acceleration,NXSCK
2021-09-14 13:22:49:9850,IMU,-639,ay,acceleration,NXSCK
2021-09-14 13:22:49:9850,IMU,710,az,acceleration,NXSCK
2021-09-14 13:22:50:0730,IMU,3,gx,gyration,NXSCK
2021-09-14 13:22:50:0730,IMU,-18,gy,gyration,NXSCK
2021-09-14 13:22:50:0730,IMU,-6,gz,gyration,NXSCK
2021-09-14 13:22:50:1650,sensor,2218,a0,adc,NXSCK
2021-09-14 13:22:50:1650,sensor,587,a1,adc,NXSCK
2021-09-14 13:22:50:1650,sensor,232,a2,adc,NXSCK
2021-09-14 13:22:50:2240,IMU,-147,ax,acceleration,NXSCK
2021-09-14 13:22:50:2240,IMU,-833,ay,acceleration,NXSCK
2021-09-14 13:22:50:2240,IMU,634,az,acceleration,NXSCK
2021-09-14 13:22:50:2850,IMU,-34,gx,gyration,NXSCK
2021-09-14 13:22:50:2850,IMU,-8,gy,gyration,NXSCK
2021-09-14 13:22:50:2850,IMU,-24,gz,gyration,NXSCK
2021-09-14 13:22:50:3750,IMU,-18,mx,magnet,NXSCK
2021-09-14 13:22:50:3750,IMU,95,my,magnet,NXSCK
2021-09-14 13:22:50:3750,IMU,3,mz,magnet,NXSCK
2021-09-14 13:22:50:4380,sensor,466,a0,adc,NXSCK
2021-09-14 13:22:50:4380,sensor,710,a1,adc,NXSCK
2021-09-14 13:22:50:4380,sensor,185,a2,adc,NXSCK
2021-09-14 13:22:50:5550,IMU,-142,ax,acceleration,NXSCK
2021-09-14 13:22:50:5550,IMU,-803,ay,acceleration,NXSCK
2021-09-14 13:22:50:5550,IMU,620,az,acceleration,NXSCK
2021-09-14 13:22:50:6140,IMU,-18,mx,magnet,NXSCK
2021-09-14 13:22:50:6140,IMU,94,my,magnet,NXSCK
2021-09-14 13:22:50:6140,IMU,4,mz,magnet,NXSCK
2021-09-14 13:22:50:6750,sensor,813,a0,adc,NXSCK
2021-09-14 13:22:50:6750,sensor,743,a1,adc,NXSCK
2021-09-14 13:22:50:6750,sensor,263,a2,adc,NXSCK
2021-09-14 13:22:50:7640,IMU,-138,ax,acceleration,NXSCK
2021-09-14 13:22:50:7640,IMU,-735,ay,acceleration,NXSCK
2021-09-14 13:22:50:7640,IMU,597,az,acceleration,NXSCK
2021-09-14 13:22:50:8840,IMU,-14,gx,gyration,NXSCK
2021-09-14 13:22:50:8840,IMU,-28,gy,gyration,NXSCK
2021-09-14 13:22:50:8840,IMU,-9,gz,gyration,NXSCK
2021-09-14 13:22:50:9750,sensor,127,a0,adc,NXSCK
2021-09-14 13:22:50:9750,sensor,359,a1,adc,NXSCK
2021-09-14 13:22:50:9750,sensor,319,a2,adc,NXSCK
2021-09-14 13:22:51:0650,IMU,21,gx,gyration,NXSCK
2021-09-14 13:22:51:0650,IMU,-11,gy,gyration,NXSCK
2021-09-14 13:22:51:0650,IMU,2,gz,gyration,NXSCK
2021-09-14 13:22:51:1540,IMU,-19,mx,magnet,NXSCK
2021-09-14 13:22:51:1540,IMU,97,my,magnet,NXSCK
2021-09-14 13:22:51:1540,IMU,2,mz,magnet,NXSCK
2021-09-14 13:22:51:2140,sensor,177,a0,adc,NXSCK
2021-09-14 13:22:51:2140,sensor,251,a1,adc,NXSCK
2021-09-14 13:22:51:2140,sensor,122,a2,adc,NXSCK
2021-09-14 13:22:51:3350,IMU,-16,ax,acceleration,NXSCK
2021-09-14 13:22:51:3350,IMU,-633,ay,acceleration,NXSCK
2021-09-14 13:22:51:3350,IMU,648,az,acceleration,NXSCK
2021-09-14 13:22:51:3930,IMU,-20,mx,magnet,NXSCK
2021-09-14 13:22:51:3930,IMU,90,my,magnet,NXSCK
2021-09-14 13:22:51:3930,IMU,0,mz,magnet,NXSCK
2021-09-14 13:22:51:4560,sensor,474,a0,adc,NXSCK
2021-09-14 13:22:51:4560,sensor,252,a1,adc,NXSCK
2021-09-14 13:22:51:4560,sensor,409,a2,adc,NXSCK
2021-09-14 13:22:51:5760,IMU,22,gx,gyration,NXSCK
2021-09-14 13:22:51:5760,IMU,-23,gy,gyration,NXSCK
2021-09-14 13:22:51:5760,IMU,1,gz,gyration,NXSCK
2021-09-14 13:22:51:6340,IMU,-22,mx,magnet,NXSCK
2021-09-14 13:22:51:6340,IMU,88,my,magnet,NXSCK
2021-09-14 13:22:51:6340,IMU,0,mz,magnet,NXSCK
2021-09-14 13:22:51:6940,sensor,490,a0,adc,NXSCK
2021-09-14 13:22:51:6940,sensor,278,a1,adc,NXSCK
2021-09-14 13:22:51:6940,sensor,492,a2,adc,NXSCK
2021-09-14 13:22:51:7550,IMU,4,ax,acceleration,NXSCK
2021-09-14 13:22:51:7550,IMU,-593,ay,acceleration,NXSCK
2021-09-14 13:22:51:7550,IMU,743,az,acceleration,NXSCK
2021-09-14 13:22:51:8150,IMU,-11,gx,gyration,NXSCK
2021-09-14 13:22:51:8150,IMU,-19,gy,gyration,NXSCK
2021-09-14 13:22:51:8150,IMU,-12,gz,gyration,NXSCK
2021-09-14 13:22:51:8750,IMU,-23,mx,magnet,NXSCK
2021-09-14 13:22:51:8750,IMU,87,my,magnet,NXSCK
2021-09-14 13:22:51:8750,IMU,0,mz,magnet,NXSCK
2021-09-14 13:22:51:9360,sensor,555,a0,adc,NXSCK
2021-09-14 13:22:51:9360,sensor,146,a1,adc,NXSCK
2021-09-14 13:22:51:9360,sensor,34,a2,adc,NXSCK
2021-09-14 13:22:51:9950,IMU,-178,ax,acceleration,NXSCK
2021-09-14 13:22:51:9950,IMU,-885,ay,acceleration,NXSCK
2021-09-14 13:22:51:9950,IMU,733,az,acceleration,NXSCK
2021-09-14 13:22:52:0850,IMU,-52,gx,gyration,NXSCK
2021-09-14 13:22:52:0850,IMU,-4,gy,gyration,NXSCK
2021-09-14 13:22:52:0850,IMU,35,gz,gyration,NXSCK
2021-09-14 13:22:52:1750,IMU,-21,mx,magnet,NXSCK
2021-09-14 13:22:52:1750,IMU,97,my,magnet,NXSCK
2021-09-14 13:22:52:1750,IMU,2,mz,magnet,NXSCK
2021-09-14 13:22:52:2350,sensor,199,a0,adc,NXSCK
2021-09-14 13:22:52:2350,sensor,179,a1,adc,NXSCK
2021-09-14 13:22:52:2350,sensor,677,a2,adc,NXSCK
2021-09-14 13:22:52:3240,IMU,-99,ax,acceleration,NXSCK
2021-09-14 13:22:52:3240,IMU,-1016,ay,acceleration,NXSCK
2021-09-14 13:22:52:3240,IMU,415,az,acceleration,NXSCK
2021-09-14 13:22:52:4140,IMU,-39,gx,gyration,NXSCK
2021-09-14 13:22:52:4140,IMU,-34,gy,gyration,NXSCK
2021-09-14 13:22:52:4140,IMU,-4,gz,gyration,NXSCK
2021-09-14 13:22:52:4740,IMU,-21,mx,magnet,NXSCK
2021-09-14 13:22:52:4740,IMU,102,my,magnet,NXSCK
2021-09-14 13:22:52:4740,IMU,4,mz,magnet,NXSCK
2021-09-14 13:22:52:5360,sensor,213,a0,adc,NXSCK
2021-09-14 13:22:52:5360,sensor,102,a1,adc,NXSCK
2021-09-14 13:22:52:5360,sensor,228,a2,adc,NXSCK
2021-09-14 13:22:52:6240,IMU,54,ax,acceleration,NXSCK
2021-09-14 13:22:52:6240,IMU,-881,ay,acceleration,NXSCK
2021-09-14 13:22:52:6240,IMU,376,az,acceleration,NXSCK
2021-09-14 13:22:52:6850,IMU,-6,gx,gyration,NXSCK
2021-09-14 13:22:52:6850,IMU,-15,gy,gyration,NXSCK
2021-09-14 13:22:52:6850,IMU,6,gz,gyration,NXSCK
2021-09-14 13:22:52:7440,IMU,-20,mx,magnet,NXSCK
2021-09-14 13:22:52:7440,IMU,100,my,magnet,NXSCK
2021-09-14 13:22:52:7440,IMU,2,mz,magnet,NXSCK
2021-09-14 13:22:52:8060,sensor,47,a0,adc,NXSCK
2021-09-14 13:22:52:8060,sensor,91,a1,adc,NXSCK
2021-09-14 13:22:52:8060,sensor,133,a2,adc,NXSCK
2021-09-14 13:22:52:8660,IMU,-129,ax,acceleration,NXSCK
2021-09-14 13:22:52:8660,IMU,-969,ay,acceleration,NXSCK
2021-09-14 13:22:52:8660,IMU,461,az,acceleration,NXSCK
2021-09-14 13:22:52:9250,IMU,-56,gx,gyration,NXSCK
2021-09-14 13:22:52:9250,IMU,-10,gy,gyration,NXSCK
2021-09-14 13:22:52:9250,IMU,-31,gz,gyration,NXSCK
2021-09-14 13:22:52:9850,IMU,-20,mx,magnet,NXSCK
2021-09-14 13:22:52:9850,IMU,105,my,magnet,NXSCK
2021-09-14 13:22:52:9850,IMU,4,mz,magnet,NXSCK
2021-09-14 13:22:53:0450,sensor,214,a0,adc,NXSCK
2021-09-14 13:22:53:0450,sensor,156,a1,adc,NXSCK
2021-09-14 13:22:53:0450,sensor,77,a2,adc,NXSCK
2021-09-14 13:22:53:1040,IMU,-3,ax,acceleration,NXSCK
2021-09-14 13:22:53:1040,IMU,-851,ay,acceleration,NXSCK
2021-09-14 13:22:53:1040,IMU,308,az,acceleration,NXSCK
2021-09-14 13:22:53:2250,IMU,7,gx,gyration,NXSCK
2021-09-14 13:22:53:2250,IMU,-37,gy,gyration,NXSCK
2021-09-14 13:22:53:2250,IMU,-9,gz,gyration,NXSCK
2021-09-14 13:22:53:2840,sensor,189,a0,adc,NXSCK
2021-09-14 13:22:53:2840,sensor,106,a1,adc,NXSCK
2021-09-14 13:22:53:2840,sensor,119,a2,adc,NXSCK
2021-09-14 13:22:53:3430,IMU,-1,ax,acceleration,NXSCK
2021-09-14 13:22:53:3430,IMU,-921,ay,acceleration,NXSCK
2021-09-14 13:22:53:3430,IMU,321,az,acceleration,NXSCK
2021-09-14 13:22:53:4040,IMU,-5,gx,gyration,NXSCK
2021-09-14 13:22:53:4040,IMU,-16,gy,gyration,NXSCK
2021-09-14 13:22:53:4040,IMU,0,gz,gyration,NXSCK
2021-09-14 13:22:53:5240,IMU,-21,mx,magnet,NXSCK
2021-09-14 13:22:53:5240,IMU,110,my,magnet,NXSCK
2021-09-14 13:22:53:5240,IMU,8,mz,magnet,NXSCK
2021-09-14 13:22:53:6140,IMU,-51,ax,acceleration,NXSCK
2021-09-14 13:22:53:6140,IMU,-864,ay,acceleration,NXSCK
2021-09-14 13:22:53:6140,IMU,339,az,acceleration,NXSCK
2021-09-14 13:22:53:6740,IMU,51,gx,gyration,NXSCK
2021-09-14 13:22:53:6740,IMU,0,gy,gyration,NXSCK
2021-09-14 13:22:53:6740,IMU,-25,gz,gyration,NXSCK
2021-09-14 13:22:53:7340,IMU,-20,mx,magnet,NXSCK
2021-09-14 13:22:53:7340,IMU,108,my,magnet,NXSCK
2021-09-14 13:22:53:7340,IMU,8,mz,magnet,NXSCK
2021-09-14 13:22:53:7940,sensor,280,a0,adc,NXSCK
2021-09-14 13:22:53:7940,sensor,216,a1,adc,NXSCK
2021-09-14 13:22:53:7940,sensor,89,a2,adc,NXSCK
2021-09-14 13:22:53:8540,IMU,-3,ax,acceleration,NXSCK
2021-09-14 13:22:53:8540,IMU,-843,ay,acceleration,NXSCK
2021-09-14 13:22:53:8540,IMU,425,az,acceleration,NXSCK
2021-09-14 13:22:53:9430,IMU,41,gx,gyration,NXSCK
2021-09-14 13:22:53:9430,IMU,-17,gy,gyration,NXSCK
2021-09-14 13:22:53:9430,IMU,-10,gz,gyration,NXSCK
2021-09-14 13:22:54:0040,IMU,-20,mx,magnet,NXSCK
2021-09-14 13:22:54:0040,IMU,107,my,magnet,NXSCK
2021-09-14 13:22:54:0040,IMU,6,mz,magnet,NXSCK
2021-09-14 13:22:54:0640,sensor,46,a0,adc,NXSCK
2021-09-14 13:22:54:0640,sensor,172,a1,adc,NXSCK
2021-09-14 13:22:54:0640,sensor,62,a2,adc,NXSCK
2021-09-14 13:22:54:1240,IMU,-115,ax,acceleration,NXSCK
2021-09-14 13:22:54:1240,IMU,-831,ay,acceleration,NXSCK
2021-09-14 13:22:54:1240,IMU,493,az,acceleration,NXSCK
2021-09-14 13:22:54:1840,IMU,19,gx,gyration,NXSCK
2021-09-14 13:22:54:1840,IMU,-30,gy,gyration,NXSCK
2021-09-14 13:22:54:1840,IMU,4,gz,gyration,NXSCK
2021-09-14 13:22:54:3340,IMU,-17,mx,magnet,NXSCK
2021-09-14 13:22:54:3340,IMU,100,my,magnet,NXSCK
2021-09-14 13:22:54:3340,IMU,5,mz,magnet,NXSCK
2021-09-14 13:22:54:4240,IMU,314,ax,acceleration,NXSCK
2021-09-14 13:22:54:4240,IMU,-1407,ay,acceleration,NXSCK
2021-09-14 13:22:54:4240,IMU,230,az,acceleration,NXSCK
2021-09-14 13:22:54:4850,IMU,-74,gx,gyration,NXSCK
2021-09-14 13:22:54:4850,IMU,-100,gy,gyration,NXSCK
2021-09-14 13:22:54:4850,IMU,-209,gz,gyration,NXSCK
2021-09-14 13:22:54:5760,IMU,-27,mx,magnet,NXSCK
2021-09-14 13:22:54:5760,IMU,115,my,magnet,NXSCK
2021-09-14 13:22:54:5760,IMU,8,mz,magnet,NXSCK
2021-09-14 13:22:54:6330,sensor,85,a0,adc,NXSCK
2021-09-14 13:22:54:6330,sensor,117,a1,adc,NXSCK
2021-09-14 13:22:54:6330,sensor,161,a2,adc,NXSCK
2021-09-14 13:22:54:6960,IMU,442,ax,acceleration,NXSCK
2021-09-14 13:22:54:6960,IMU,-525,ay,acceleration,NXSCK
2021-09-14 13:22:54:6960,IMU,325,az,acceleration,NXSCK
2021-09-14 13:22:54:7540,IMU,-33,gx,gyration,NXSCK
2021-09-14 13:22:54:7540,IMU,26,gy,gyration,NXSCK
2021-09-14 13:22:54:7540,IMU,-56,gz,gyration,NXSCK
2021-09-14 13:22:54:8140,IMU,-41,mx,magnet,NXSCK
2021-09-14 13:22:54:8140,IMU,116,my,magnet,NXSCK
2021-09-14 13:22:54:8140,IMU,6,mz,magnet,NXSCK
2021-09-14 13:22:54:8760,sensor,180,a0,adc,NXSCK
2021-09-14 13:22:54:8760,sensor,223,a1,adc,NXSCK
2021-09-14 13:22:54:8760,sensor,169,a2,adc,NXSCK
2021-09-14 13:22:54:9560,IMU,619,ax,acceleration,NXSCK
2021-09-14 13:22:54:9560,IMU,-849,ay,acceleration,NXSCK
2021-09-14 13:22:54:9560,IMU,376,az,acceleration,NXSCK
2021-09-14 13:22:55:0160,IMU,0,gx,gyration,NXSCK
2021-09-14 13:22:55:0160,IMU,-23,gy,gyration,NXSCK
2021-09-14 13:22:55:0160,IMU,12,gz,gyration,NXSCK
2021-09-14 13:22:55:0590,IMU,-40,mx,magnet,NXSCK
2021-09-14 13:22:55:0590,IMU,117,my,magnet,NXSCK
2021-09-14 13:22:55:0590,IMU,8,mz,magnet,NXSCK
2021-09-14 13:22:55:1150,sensor,210,a0,adc,NXSCK
2021-09-14 13:22:55:1150,sensor,49,a1,adc,NXSCK
2021-09-14 13:22:55:1150,sensor,158,a2,adc,NXSCK
2021-09-14 13:22:55:2040,IMU,185,ax,acceleration,NXSCK
2021-09-14 13:22:55:2040,IMU,-699,ay,acceleration,NXSCK
2021-09-14 13:22:55:2040,IMU,389,az,acceleration,NXSCK
2021-09-14 13:22:55:2650,IMU,37,gx,gyration,NXSCK
2021-09-14 13:22:55:2650,IMU,-54,gy,gyration,NXSCK
2021-09-14 13:22:55:2650,IMU,124,gz,gyration,NXSCK
2021-09-14 13:22:55:3540,IMU,-38,mx,magnet,NXSCK
2021-09-14 13:22:55:3540,IMU,116,my,magnet,NXSCK
2021-09-14 13:22:55:3540,IMU,8,mz,magnet,NXSCK
2021-09-14 13:22:55:4450,sensor,122,a0,adc,NXSCK
2021-09-14 13:22:55:4450,sensor,133,a1,adc,NXSCK
2021-09-14 13:22:55:4450,sensor,188,a2,adc,NXSCK
2021-09-14 13:22:55:5050,IMU,-74,ax,acceleration,NXSCK
2021-09-14 13:22:55:5050,IMU,-1125,ay,acceleration,NXSCK
2021-09-14 13:22:55:5050,IMU,285,az,acceleration,NXSCK
2021-09-14 13:22:55:5660,IMU,10,gx,gyration,NXSCK
2021-09-14 13:22:55:5660,IMU,-23,gy,gyration,NXSCK
2021-09-14 13:22:55:5660,IMU,132,gz,gyration,NXSCK
2021-09-14 13:22:55:6550,IMU,-25,mx,magnet,NXSCK
2021-09-14 13:22:55:6550,IMU,108,my,magnet,NXSCK
2021-09-14 13:22:55:6550,IMU,4,mz,magnet,NXSCK
2021-09-14 13:22:55:7140,sensor,134,a0,adc,NXSCK
2021-09-14 13:22:55:7140,sensor,949,a1,adc,NXSCK
2021-09-14 13:22:55:7140,sensor,207,a2,adc,NXSCK
2021-09-14 13:22:55:7750,IMU,-262,ax,acceleration,NXSCK
2021-09-14 13:22:55:7750,IMU,-947,ay,acceleration,NXSCK
2021-09-14 13:22:55:7750,IMU,376,az,acceleration,NXSCK
2021-09-14 13:22:55:8340,IMU,38,gx,gyration,NXSCK
2021-09-14 13:22:55:8340,IMU,-1,gy,gyration,NXSCK
2021-09-14 13:22:55:8340,IMU,0,gz,gyration,NXSCK
2021-09-14 13:22:55:9250,IMU,-24,mx,magnet,NXSCK
2021-09-14 13:22:55:9250,IMU,103,my,magnet,NXSCK
2021-09-14 13:22:55:9250,IMU,2,mz,magnet,NXSCK
2021-09-14 13:22:55:9850,sensor,121,a0,adc,NXSCK
2021-09-14 13:22:55:9850,sensor,448,a1,adc,NXSCK
2021-09-14 13:22:55:9850,sensor,260,a2,adc,NXSCK
2021-09-14 13:22:56:0440,IMU,-346,ax,acceleration,NXSCK
2021-09-14 13:22:56:0440,IMU,-733,ay,acceleration,NXSCK
2021-09-14 13:22:56:0440,IMU,594,az,acceleration,NXSCK
2021-09-14 13:22:56:1050,IMU,25,gx,gyration,NXSCK
2021-09-14 13:22:56:1050,IMU,-21,gy,gyration,NXSCK
2021-09-14 13:22:56:1050,IMU,-3,gz,gyration,NXSCK
2021-09-14 13:22:56:1640,IMU,-23,mx,magnet,NXSCK
2021-09-14 13:22:56:1640,IMU,94,my,magnet,NXSCK
2021-09-14 13:22:56:1640,IMU,1,mz,magnet,NXSCK
2021-09-14 13:22:56:2250,sensor,10,a0,adc,NXSCK
2021-09-14 13:22:56:2250,sensor,682,a1,adc,NXSCK
2021-09-14 13:22:56:2250,sensor,32,a2,adc,NXSCK
2021-09-14 13:22:56:2850,IMU,-372,ax,acceleration,NXSCK
2021-09-14 13:22:56:2850,IMU,-717,ay,acceleration,NXSCK
2021-09-14 13:22:56:2850,IMU,506,az,acceleration,NXSCK
2021-09-14 13:22:56:3740,IMU,-24,gx,gyration,NXSCK
2021-09-14 13:22:56:3740,IMU,-35,gy,gyration,NXSCK
2021-09-14 13:22:56:3740,IMU,45,gz,gyration,NXSCK
2021-09-14 13:22:56:4340,IMU,-25,mx,magnet,NXSCK
2021-09-14 13:22:56:4340,IMU,93,my,magnet,NXSCK
2021-09-14 13:22:56:4340,IMU,-1,mz,magnet,NXSCK
2021-09-14 13:22:56:5240,sensor,151,a0,adc,NXSCK
2021-09-14 13:22:56:5240,sensor,926,a1,adc,NXSCK
2021-09-14 13:22:56:5240,sensor,21,a2,adc,NXSCK
2021-09-14 13:22:56:5850,IMU,-213,ax,acceleration,NXSCK
2021-09-14 13:22:56:5850,IMU,-761,ay,acceleration,NXSCK
2021-09-14 13:22:56:5850,IMU,632,az,acceleration,NXSCK
2021-09-14 13:22:56:6440,IMU,334,gx,gyration,NXSCK
